Year	Month	Day	Hour	Minute	DOY	TOD	DEC	Ta
2019	8	4	4	30	216	4.5	216.18750	14.13
2019	8	4	5	30	216	5.5	216.22917	14.34
2019	8	4	6	30	216	6.5	216.27083	18.69
2019	8	4	7	30	216	7.5	216.31250	22.48
2019	8	4	8	30	216	8.5	216.35417	24.88
2019	8	4	9	30	216	9.5	216.39583	26.73
2019	8	4	10	30	216	10.5	216.43750	28.71
2019	8	4	11	30	216	11.5	216.47917	30.31
2019	8	4	12	30	216	12.5	216.52083	31.75
2019	8	4	13	30	216	13.5	216.56250	32.82
2019	8	4	14	30	216	14.5	216.60417	33.47
2019	8	4	15	30	216	15.5	216.64583	33.52
2019	8	4	16	30	216	16.5	216.68750	33.03
2019	8	4	17	30	216	17.5	216.72917	31.53
2019	8	4	18	30	216	18.5	216.77083	28.68
2019	8	4	19	30	216	19.5	216.81250	25.24
2019	8	4	20	30	216	20.5	216.85417	23.37
2019	8	4	21	30	216	21.5	216.89583	21.07
2019	8	4	22	30	216	22.5	216.93750	20.12
2019	8	4	23	30	216	23.5	216.97917	18.28
2019	8	5	0	30	217	0.5	217.02083	17.63
2019	8	5	1	30	217	1.5	217.06250	15.79
2019	8	5	2	30	217	2.5	217.10417	15.49
2019	8	5	3	30	217	3.5	217.14583	14.86
2019	8	5	4	30	217	4.5	217.18750	14.28
2019	8	5	5	30	217	5.5	217.22917	14.89
2019	8	5	6	30	217	6.5	217.27083	17.14
2019	8	5	7	30	217	7.5	217.31250	19.37
2019	8	5	8	30	217	8.5	217.35417	21.65
2019	8	5	9	30	217	9.5	217.39583	24.14
2019	8	5	10	30	217	10.5	217.43750	26.43
2019	8	5	11	30	217	11.5	217.47917	28.13
2019	8	5	12	30	217	12.5	217.52083	29.20
2019	8	5	13	30	217	13.5	217.56250	30.72
2019	8	5	14	30	217	14.5	217.60417	31.37
2019	8	5	15	30	217	15.5	217.64583	31.51
2019	8	5	16	30	217	16.5	217.68750	32.31
2019	8	5	17	30	217	17.5	217.72917	31.59
2019	8	5	18	30	217	18.5	217.77083	28.61
2019	8	5	19	30	217	19.5	217.81250	25.77
2019	8	5	20	30	217	20.5	217.85417	24.32
2019	8	5	21	30	217	21.5	217.89583	22.94
2019	8	5	22	30	217	22.5	217.93750	22.58
2019	8	5	23	30	217	23.5	217.97917	22.32
2019	8	6	0	30	218	0.5	218.02083	21.61
2019	8	6	1	30	218	1.5	218.06250	20.80
2019	8	6	2	30	218	2.5	218.10417	20.69
2019	8	6	3	30	218	3.5	218.14583	20.66
2019	8	6	4	30	218	4.5	218.18750	20.29
2019	8	6	5	30	218	5.5	218.22917	20.19
2019	8	6	6	30	218	6.5	218.27083	22.10
2019	8	6	7	30	218	7.5	218.31250	22.92
2019	8	6	8	30	218	8.5	218.35417	24.62
2019	8	6	9	30	218	9.5	218.39583	26.46
2019	8	6	10	30	218	10.5	218.43750	27.97
2019	8	6	11	30	218	11.5	218.47917	30.34
2019	8	6	12	30	218	12.5	218.52083	32.25
2019	8	6	13	30	218	13.5	218.56250	33.30
2019	8	6	14	30	218	14.5	218.60417	33.95
2019	8	6	15	30	218	15.5	218.64583	33.84
2019	8	6	16	30	218	16.5	218.68750	33.32
2019	8	6	17	30	218	17.5	218.72917	31.76
2019	8	6	18	30	218	18.5	218.77083	28.64
2019	8	6	19	30	218	19.5	218.81250	25.88
2019	8	6	20	30	218	20.5	218.85417	23.22
2019	8	6	21	30	218	21.5	218.89583	22.39
2019	8	6	22	30	218	22.5	218.93750	20.50
2019	8	6	23	30	218	23.5	218.97917	19.37
2019	8	7	0	30	219	0.5	219.02083	18.20
2019	8	7	1	30	219	1.5	219.06250	17.63
2019	8	7	2	30	219	2.5	219.10417	16.84
2019	8	7	3	30	219	3.5	219.14583	16.90
2019	8	7	4	30	219	4.5	219.18750	16.55
2019	8	7	5	30	219	5.5	219.22917	16.83
2019	8	7	6	30	219	6.5	219.27083	19.27
2019	8	7	7	30	219	7.5	219.31250	21.25
2019	8	7	8	30	219	8.5	219.35417	23.21
2019	8	7	9	30	219	9.5	219.39583	24.59
2019	8	7	10	30	219	10.5	219.43750	26.24
2019	8	7	11	30	219	11.5	219.47917	27.62
2019	8	7	12	30	219	12.5	219.52083	29.22
2019	8	7	13	30	219	13.5	219.56250	30.82
2019	8	7	14	30	219	14.5	219.60417	31.56
2019	8	7	15	30	219	15.5	219.64583	31.42
2019	8	7	16	30	219	16.5	219.68750	30.16
2019	8	7	17	30	219	17.5	219.72917	28.04
2019	8	7	18	30	219	18.5	219.77083	25.04
2019	8	7	19	30	219	19.5	219.81250	22.10
2019	8	7	20	30	219	20.5	219.85417	20.85
2019	8	7	21	30	219	21.5	219.89583	18.51
2019	8	7	22	30	219	22.5	219.93750	17.76
2019	8	7	23	30	219	23.5	219.97917	15.80
2019	8	8	0	30	220	0.5	220.02083	15.22
2019	8	8	1	30	220	1.5	220.06250	14.90
2019	8	8	2	30	220	2.5	220.10417	14.19
2019	8	8	3	30	220	3.5	220.14583	13.90
2019	8	8	4	30	220	4.5	220.18750	13.59
2019	8	8	5	30	220	5.5	220.22917	13.74
2019	8	8	6	30	220	6.5	220.27083	16.11
2019	8	8	7	30	220	7.5	220.31250	18.45
2019	8	8	8	30	220	8.5	220.35417	20.14
2019	8	8	9	30	220	9.5	220.39583	21.85
2019	8	8	10	30	220	10.5	220.43750	23.37
2019	8	8	11	30	220	11.5	220.47917	24.79
2019	8	8	12	30	220	12.5	220.52083	26.04
2019	8	8	13	30	220	13.5	220.56250	26.85
2019	8	8	14	30	220	14.5	220.60417	27.46
2019	8	8	15	30	220	15.5	220.64583	27.57
2019	8	8	16	30	220	16.5	220.68750	26.57
2019	8	8	17	30	220	17.5	220.72917	24.72
2019	8	8	18	30	220	18.5	220.77083	22.47
2019	8	8	19	30	220	19.5	220.81250	20.11
2019	8	8	20	30	220	20.5	220.85417	18.60
2019	8	8	21	30	220	21.5	220.89583	16.54
2019	8	8	22	30	220	22.5	220.93750	15.88
2019	8	8	23	30	220	23.5	220.97917	14.55
2019	8	9	0	30	221	0.5	221.02083	14.48
2019	8	9	1	30	221	1.5	221.06250	13.94
2019	8	9	2	30	221	2.5	221.10417	14.06
2019	8	9	3	30	221	3.5	221.14583	14.32
2019	8	9	4	30	221	4.5	221.18750	14.59
2019	8	9	5	30	221	5.5	221.22917	14.97
2019	8	9	6	30	221	6.5	221.27083	16.78
2019	8	9	7	30	221	7.5	221.31250	18.95
2019	8	9	8	30	221	8.5	221.35417	20.24
2019	8	9	9	30	221	9.5	221.39583	21.34
2019	8	9	10	30	221	10.5	221.43750	22.63
2019	8	9	11	30	221	11.5	221.47917	23.33
2019	8	9	12	30	221	12.5	221.52083	24.41
2019	8	9	13	30	221	13.5	221.56250	25.99
2019	8	9	14	30	221	14.5	221.60417	27.17
2019	8	9	15	30	221	15.5	221.64583	27.93
2019	8	9	16	30	221	16.5	221.68750	27.99
2019	8	9	17	30	221	17.5	221.72917	27.19
2019	8	9	18	30	221	18.5	221.77083	24.89
2019	8	9	19	30	221	19.5	221.81250	22.10
2019	8	9	20	30	221	20.5	221.85417	20.36
2019	8	9	21	30	221	21.5	221.89583	19.50
2019	8	9	22	30	221	22.5	221.93750	18.54
2019	8	9	23	30	221	23.5	221.97917	18.14
2019	8	10	0	30	222	0.5	222.02083	17.49
2019	8	10	1	30	222	1.5	222.06250	17.18
2019	8	10	2	30	222	2.5	222.10417	16.97
2019	8	10	3	30	222	3.5	222.14583	17.58
2019	8	10	4	30	222	4.5	222.18750	17.83
2019	8	10	5	30	222	5.5	222.22917	17.39
2019	8	10	6	30	222	6.5	222.27083	18.56
2019	8	10	7	30	222	7.5	222.31250	20.11
2019	8	10	8	30	222	8.5	222.35417	21.51
2019	8	10	9	30	222	9.5	222.39583	23.23
2019	8	10	10	30	222	10.5	222.43750	24.70
2019	8	10	11	30	222	11.5	222.47917	26.01
2019	8	10	12	30	222	12.5	222.52083	26.54
2019	8	10	13	30	222	13.5	222.56250	27.04
2019	8	10	14	30	222	14.5	222.60417	27.29
2019	8	10	15	30	222	15.5	222.64583	27.16
2019	8	10	16	30	222	16.5	222.68750	26.61
2019	8	10	17	30	222	17.5	222.72917	25.61
2019	8	10	18	30	222	18.5	222.77083	23.70
2019	8	10	19	30	222	19.5	222.81250	21.35
2019	8	10	20	30	222	20.5	222.85417	19.43
2019	8	10	21	30	222	21.5	222.89583	17.87
2019	8	10	22	30	222	22.5	222.93750	16.70
2019	8	10	23	30	222	23.5	222.97917	15.63
2019	8	11	0	30	223	0.5	223.02083	14.24
2019	8	11	1	30	223	1.5	223.06250	13.61
2019	8	11	2	30	223	2.5	223.10417	12.65
2019	8	11	3	30	223	3.5	223.14583	12.45
2019	8	11	4	30	223	4.5	223.18750	12.03
2019	8	11	5	30	223	5.5	223.22917	12.23
2019	8	11	6	30	223	6.5	223.27083	14.70
2019	8	11	7	30	223	7.5	223.31250	18.03
2019	8	11	8	30	223	8.5	223.35417	20.91
2019	8	11	9	30	223	9.5	223.39583	23.25
2019	8	11	10	30	223	10.5	223.43750	25.44
2019	8	11	11	30	223	11.5	223.47917	27.18
2019	8	11	12	30	223	12.5	223.52083	28.41
2019	8	11	13	30	223	13.5	223.56250	29.40
2019	8	11	14	30	223	14.5	223.60417	29.97
2019	8	11	15	30	223	15.5	223.64583	30.15
2019	8	11	16	30	223	16.5	223.68750	29.84
2019	8	11	17	30	223	17.5	223.72917	28.94
2019	8	11	18	30	223	18.5	223.77083	27.15
2019	8	11	19	30	223	19.5	223.81250	23.58
2019	8	11	20	30	223	20.5	223.85417	21.86
2019	8	11	21	30	223	21.5	223.89583	20.01
2019	8	11	22	30	223	22.5	223.93750	17.33
2019	8	11	23	30	223	23.5	223.97917	16.81
2019	8	12	0	30	224	0.5	224.02083	15.77
2019	8	12	1	30	224	1.5	224.06250	14.68
2019	8	12	2	30	224	2.5	224.10417	14.70
2019	8	12	3	30	224	3.5	224.14583	14.27
2019	8	12	4	30	224	4.5	224.18750	14.11
2019	8	12	5	30	224	5.5	224.22917	13.58
2019	8	12	6	30	224	6.5	224.27083	16.31
2019	8	12	7	30	224	7.5	224.31250	21.07
2019	8	12	8	30	224	8.5	224.35417	24.03
2019	8	12	9	30	224	9.5	224.39583	26.47
2019	8	12	10	30	224	10.5	224.43750	28.59
2019	8	12	11	30	224	11.5	224.47917	30.48
2019	8	12	12	30	224	12.5	224.52083	31.94
2019	8	12	13	30	224	13.5	224.56250	32.75
2019	8	12	14	30	224	14.5	224.60417	33.23
2019	8	12	15	30	224	15.5	224.64583	33.31
2019	8	12	16	30	224	16.5	224.68750	32.98
2019	8	12	17	30	224	17.5	224.72917	31.75
2019	8	12	18	30	224	18.5	224.77083	28.76
2019	8	12	19	30	224	19.5	224.81250	25.71
2019	8	12	20	30	224	20.5	224.85417	23.83
2019	8	12	21	30	224	21.5	224.89583	20.68
2019	8	12	22	30	224	22.5	224.93750	20.38
2019	8	12	23	30	224	23.5	224.97917	18.70
2019	8	13	0	30	225	0.5	225.02083	16.92
2019	8	13	1	30	225	1.5	225.06250	15.95
2019	8	13	2	30	225	2.5	225.10417	15.54
2019	8	13	3	30	225	3.5	225.14583	15.34
2019	8	13	4	30	225	4.5	225.18750	14.36
2019	8	13	5	30	225	5.5	225.22917	14.24
2019	8	13	6	30	225	6.5	225.27083	17.99
2019	8	13	7	30	225	7.5	225.31250	22.82
2019	8	13	8	30	225	8.5	225.35417	25.26
2019	8	13	9	30	225	9.5	225.39583	27.14
2019	8	13	10	30	225	10.5	225.43750	29.07
2019	8	13	11	30	225	11.5	225.47917	31.49
2019	8	13	12	30	225	12.5	225.52083	32.98
2019	8	13	13	30	225	13.5	225.56250	33.70
2019	8	13	14	30	225	14.5	225.60417	34.39
2019	8	13	15	30	225	15.5	225.64583	34.54
2019	8	13	16	30	225	16.5	225.68750	34.16
2019	8	13	17	30	225	17.5	225.72917	32.68
2019	8	13	18	30	225	18.5	225.77083	29.67
2019	8	13	19	30	225	19.5	225.81250	26.52
2019	8	13	20	30	225	20.5	225.85417	23.09
2019	8	13	21	30	225	21.5	225.89583	21.23
2019	8	13	22	30	225	22.5	225.93750	20.68
2019	8	13	23	30	225	23.5	225.97917	20.16
2019	8	14	0	30	226	0.5	226.02083	18.74
2019	8	14	1	30	226	1.5	226.06250	18.82
2019	8	14	2	30	226	2.5	226.10417	18.60
2019	8	14	3	30	226	3.5	226.14583	17.79
2019	8	14	4	30	226	4.5	226.18750	16.90
2019	8	14	5	30	226	5.5	226.22917	16.64
2019	8	14	6	30	226	6.5	226.27083	19.81
2019	8	14	7	30	226	7.5	226.31250	24.26
2019	8	14	8	30	226	8.5	226.35417	27.13
2019	8	14	9	30	226	9.5	226.39583	29.84
2019	8	14	10	30	226	10.5	226.43750	31.98
2019	8	14	11	30	226	11.5	226.47917	33.84
2019	8	14	12	30	226	12.5	226.52083	35.05
2019	8	14	13	30	226	13.5	226.56250	35.98
2019	8	14	14	30	226	14.5	226.60417	36.32
2019	8	14	15	30	226	15.5	226.64583	36.35
2019	8	14	16	30	226	16.5	226.68750	35.93
2019	8	14	17	30	226	17.5	226.72917	34.39
2019	8	14	18	30	226	18.5	226.77083	31.17
2019	8	14	19	30	226	19.5	226.81250	28.22
2019	8	14	20	30	226	20.5	226.85417	26.51
2019	8	14	21	30	226	21.5	226.89583	23.91
2019	8	14	22	30	226	22.5	226.93750	22.72
2019	8	14	23	30	226	23.5	226.97917	21.71
2019	8	15	0	30	227	0.5	227.02083	20.85
2019	8	15	1	30	227	1.5	227.06250	20.34
2019	8	15	2	30	227	2.5	227.10417	19.78
2019	8	15	3	30	227	3.5	227.14583	18.61
2019	8	15	4	30	227	4.5	227.18750	18.22
2019	8	15	5	30	227	5.5	227.22917	17.96
2019	8	15	6	30	227	6.5	227.27083	21.24
2019	8	15	7	30	227	7.5	227.31250	25.93
2019	8	15	8	30	227	8.5	227.35417	29.16
2019	8	15	9	30	227	9.5	227.39583	31.10
2019	8	15	10	30	227	10.5	227.43750	32.83
2019	8	15	11	30	227	11.5	227.47917	34.54
2019	8	15	12	30	227	12.5	227.52083	35.67
2019	8	15	13	30	227	13.5	227.56250	36.58
2019	8	15	14	30	227	14.5	227.60417	37.02
2019	8	15	15	30	227	15.5	227.64583	37.11
2019	8	15	16	30	227	16.5	227.68750	36.59
2019	8	15	17	30	227	17.5	227.72917	35.42
2019	8	15	18	30	227	18.5	227.77083	32.79
2019	8	15	19	30	227	19.5	227.81250	29.71
2019	8	15	20	30	227	20.5	227.85417	26.99
2019	8	15	21	30	227	21.5	227.89583	24.10
2019	8	15	22	30	227	22.5	227.93750	23.63
2019	8	15	23	30	227	23.5	227.97917	22.82
2019	8	16	0	30	228	0.5	228.02083	21.59
2019	8	16	1	30	228	1.5	228.06250	21.03
2019	8	16	2	30	228	2.5	228.10417	20.23
2019	8	16	3	30	228	3.5	228.14583	19.71
2019	8	16	4	30	228	4.5	228.18750	19.37
2019	8	16	5	30	228	5.5	228.22917	19.39
2019	8	16	6	30	228	6.5	228.27083	21.15
2019	8	16	7	30	228	7.5	228.31250	25.55
2019	8	16	8	30	228	8.5	228.35417	27.89
2019	8	16	9	30	228	9.5	228.39583	29.58
2019	8	16	10	30	228	10.5	228.43750	31.24
2019	8	16	11	30	228	11.5	228.47917	32.84
2019	8	16	12	30	228	12.5	228.52083	34.63
2019	8	16	13	30	228	13.5	228.56250	35.88
2019	8	16	14	30	228	14.5	228.60417	36.52
2019	8	16	15	30	228	15.5	228.64583	36.70
2019	8	16	16	30	228	16.5	228.68750	36.03
2019	8	16	17	30	228	17.5	228.72917	34.27
2019	8	16	18	30	228	18.5	228.77083	30.67
2019	8	16	19	30	228	19.5	228.81250	27.01
2019	8	16	20	30	228	20.5	228.85417	24.23
2019	8	16	21	30	228	21.5	228.89583	22.35
2019	8	16	22	30	228	22.5	228.93750	21.21
2019	8	16	23	30	228	23.5	228.97917	20.61
2019	8	17	0	30	229	0.5	229.02083	19.82
2019	8	17	1	30	229	1.5	229.06250	18.85
2019	8	17	2	30	229	2.5	229.10417	17.98
2019	8	17	3	30	229	3.5	229.14583	16.83
2019	8	17	4	30	229	4.5	229.18750	15.74
2019	8	17	5	30	229	5.5	229.22917	16.14
2019	8	17	6	30	229	6.5	229.27083	17.41
2019	8	17	7	30	229	7.5	229.31250	19.63
2019	8	17	8	30	229	8.5	229.35417	21.90
2019	8	17	9	30	229	9.5	229.39583	24.58
2019	8	17	10	30	229	10.5	229.43750	26.72
2019	8	17	11	30	229	11.5	229.47917	28.21
2019	8	17	12	30	229	12.5	229.52083	28.98
2019	8	17	13	30	229	13.5	229.56250	29.80
2019	8	17	14	30	229	14.5	229.60417	30.30
2019	8	17	15	30	229	15.5	229.64583	30.34
2019	8	17	16	30	229	16.5	229.68750	29.83
2019	8	17	17	30	229	17.5	229.72917	28.13
2019	8	17	18	30	229	18.5	229.77083	24.85
2019	8	17	19	30	229	19.5	229.81250	22.77
2019	8	17	20	30	229	20.5	229.85417	20.07
2019	8	17	21	30	229	21.5	229.89583	17.86
2019	8	17	22	30	229	22.5	229.93750	17.08
2019	8	17	23	30	229	23.5	229.97917	16.08
2019	8	18	0	30	230	0.5	230.02083	15.21
2019	8	18	1	30	230	1.5	230.06250	15.13
2019	8	18	2	30	230	2.5	230.10417	14.30
2019	8	18	3	30	230	3.5	230.14583	13.45
2019	8	18	4	30	230	4.5	230.18750	12.92
2019	8	18	5	30	230	5.5	230.22917	12.87
2019	8	18	6	30	230	6.5	230.27083	15.05
2019	8	18	7	30	230	7.5	230.31250	17.44
2019	8	18	8	30	230	8.5	230.35417	19.10
2019	8	18	9	30	230	9.5	230.39583	21.16
2019	8	18	10	30	230	10.5	230.43750	23.00
2019	8	18	11	30	230	11.5	230.47917	25.05
2019	8	18	12	30	230	12.5	230.52083	26.43
2019	8	18	13	30	230	13.5	230.56250	27.53
2019	8	18	14	30	230	14.5	230.60417	28.32
2019	8	18	15	30	230	15.5	230.64583	28.72
2019	8	18	16	30	230	16.5	230.68750	28.69
2019	8	18	17	30	230	17.5	230.72917	27.29
2019	8	18	18	30	230	18.5	230.77083	24.19
2019	8	18	19	30	230	19.5	230.81250	21.97
2019	8	18	20	30	230	20.5	230.85417	19.44
2019	8	18	21	30	230	21.5	230.89583	18.20
2019	8	18	22	30	230	22.5	230.93750	16.96
2019	8	18	23	30	230	23.5	230.97917	16.17
2019	8	19	0	30	231	0.5	231.02083	15.33
2019	8	19	1	30	231	1.5	231.06250	14.62
2019	8	19	2	30	231	2.5	231.10417	13.46
2019	8	19	3	30	231	3.5	231.14583	13.15
2019	8	19	4	30	231	4.5	231.18750	12.78
2019	8	19	5	30	231	5.5	231.22917	12.52
2019	8	19	6	30	231	6.5	231.27083	14.81
2019	8	19	7	30	231	7.5	231.31250	17.02
2019	8	19	8	30	231	8.5	231.35417	19.05
2019	8	19	9	30	231	9.5	231.39583	20.97
2019	8	19	10	30	231	10.5	231.43750	22.99
2019	8	19	11	30	231	11.5	231.47917	24.79
2019	8	19	12	30	231	12.5	231.52083	26.35
2019	8	19	13	30	231	13.5	231.56250	27.60
2019	8	19	14	30	231	14.5	231.60417	28.26
2019	8	19	15	30	231	15.5	231.64583	28.55
2019	8	19	16	30	231	16.5	231.68750	28.40
2019	8	19	17	30	231	17.5	231.72917	27.38
2019	8	19	18	30	231	18.5	231.77083	24.76
2019	8	19	19	30	231	19.5	231.81250	22.01
2019	8	19	20	30	231	20.5	231.85417	19.72
2019	8	19	21	30	231	21.5	231.89583	18.67
2019	8	19	22	30	231	22.5	231.93750	16.72
2019	8	19	23	30	231	23.5	231.97917	15.78
2019	8	20	0	30	232	0.5	232.02083	15.36
2019	8	20	1	30	232	1.5	232.06250	15.31
2019	8	20	2	30	232	2.5	232.10417	15.16
2019	8	20	3	30	232	3.5	232.14583	13.80
2019	8	20	4	30	232	4.5	232.18750	13.32
2019	8	20	5	30	232	5.5	232.22917	13.11
2019	8	20	6	30	232	6.5	232.27083	15.52
2019	8	20	7	30	232	7.5	232.31250	17.83
2019	8	20	8	30	232	8.5	232.35417	19.56
2019	8	20	9	30	232	9.5	232.39583	21.61
2019	8	20	10	30	232	10.5	232.43750	23.38
2019	8	20	11	30	232	11.5	232.47917	25.36
2019	8	20	12	30	232	12.5	232.52083	27.13
2019	8	20	13	30	232	13.5	232.56250	27.82
2019	8	20	14	30	232	14.5	232.60417	28.26
2019	8	20	15	30	232	15.5	232.64583	28.68
2019	8	20	16	30	232	16.5	232.68750	28.39
2019	8	20	17	30	232	17.5	232.72917	27.46
2019	8	20	18	30	232	18.5	232.77083	24.55
2019	8	20	19	30	232	19.5	232.81250	21.60
2019	8	20	20	30	232	20.5	232.85417	19.74
2019	8	20	21	30	232	21.5	232.89583	18.11
2019	8	20	22	30	232	22.5	232.93750	16.51
2019	8	20	23	30	232	23.5	232.97917	15.51
2019	8	21	0	30	233	0.5	233.02083	14.51
2019	8	21	1	30	233	1.5	233.06250	14.10
2019	8	21	2	30	233	2.5	233.10417	13.64
2019	8	21	3	30	233	3.5	233.14583	12.98
2019	8	21	4	30	233	4.5	233.18750	12.96
2019	8	21	5	30	233	5.5	233.22917	13.18
2019	8	21	6	30	233	6.5	233.27083	15.49
2019	8	21	7	30	233	7.5	233.31250	19.42
2019	8	21	8	30	233	8.5	233.35417	21.72
2019	8	21	9	30	233	9.5	233.39583	23.92
2019	8	21	10	30	233	10.5	233.43750	26.54
2019	8	21	11	30	233	11.5	233.47917	28.95
2019	8	21	12	30	233	12.5	233.52083	30.44
2019	8	21	13	30	233	13.5	233.56250	31.55
2019	8	21	14	30	233	14.5	233.60417	32.15
2019	8	21	15	30	233	15.5	233.64583	32.45
2019	8	21	16	30	233	16.5	233.68750	32.42
2019	8	21	17	30	233	17.5	233.72917	31.10
2019	8	21	18	30	233	18.5	233.77083	28.06
2019	8	21	19	30	233	19.5	233.81250	25.43
2019	8	21	20	30	233	20.5	233.85417	23.89
2019	8	21	21	30	233	21.5	233.89583	21.98
2019	8	21	22	30	233	22.5	233.93750	21.50
2019	8	21	23	30	233	23.5	233.97917	21.14
2019	8	22	0	30	234	0.5	234.02083	19.96
2019	8	22	1	30	234	1.5	234.06250	19.19
2019	8	22	2	30	234	2.5	234.10417	18.89
2019	8	22	3	30	234	3.5	234.14583	18.55
2019	8	22	4	30	234	4.5	234.18750	18.33
2019	8	22	5	30	234	5.5	234.22917	18.23
2019	8	22	6	30	234	6.5	234.27083	19.77
2019	8	22	7	30	234	7.5	234.31250	23.16
2019	8	22	8	30	234	8.5	234.35417	25.26
2019	8	22	9	30	234	9.5	234.39583	27.31
2019	8	22	10	30	234	10.5	234.43750	29.49
2019	8	22	11	30	234	11.5	234.47917	31.33
2019	8	22	12	30	234	12.5	234.52083	32.89
2019	8	22	13	30	234	13.5	234.56250	33.75
2019	8	22	14	30	234	14.5	234.60417	34.35
2019	8	22	15	30	234	15.5	234.64583	34.33
2019	8	22	16	30	234	16.5	234.68750	33.99
2019	8	22	17	30	234	17.5	234.72917	33.04
2019	8	22	18	30	234	18.5	234.77083	29.93
2019	8	22	19	30	234	19.5	234.81250	27.45
2019	8	22	20	30	234	20.5	234.85417	25.22
2019	8	22	21	30	234	21.5	234.89583	24.64
2019	8	22	22	30	234	22.5	234.93750	22.30
2019	8	22	23	30	234	23.5	234.97917	21.37
2019	8	23	0	30	235	0.5	235.02083	20.55
2019	8	23	1	30	235	1.5	235.06250	20.46
2019	8	23	2	30	235	2.5	235.10417	20.01
2019	8	23	3	30	235	3.5	235.14583	19.31
2019	8	23	4	30	235	4.5	235.18750	19.16
2019	8	23	5	30	235	5.5	235.22917	18.69
2019	8	23	6	30	235	6.5	235.27083	20.45
2019	8	23	7	30	235	7.5	235.31250	23.97
2019	8	23	8	30	235	8.5	235.35417	26.95
2019	8	23	9	30	235	9.5	235.39583	29.13
2019	8	23	10	30	235	10.5	235.43750	30.97
2019	8	23	11	30	235	11.5	235.47917	32.64
2019	8	23	12	30	235	12.5	235.52083	34.14
2019	8	23	13	30	235	13.5	235.56250	34.73
2019	8	23	14	30	235	14.5	235.60417	35.12
2019	8	23	15	30	235	15.5	235.64583	34.90
2019	8	23	16	30	235	16.5	235.68750	34.10
2019	8	23	17	30	235	17.5	235.72917	32.01
2019	8	23	18	30	235	18.5	235.77083	28.64
2019	8	23	19	30	235	19.5	235.81250	25.39
2019	8	23	20	30	235	20.5	235.85417	23.47
2019	8	23	21	30	235	21.5	235.89583	21.90
2019	8	23	22	30	235	22.5	235.93750	20.83
2019	8	23	23	30	235	23.5	235.97917	20.39
2019	8	24	0	30	236	0.5	236.02083	19.73
2019	8	24	1	30	236	1.5	236.06250	19.28
2019	8	24	2	30	236	2.5	236.10417	18.42
2019	8	24	3	30	236	3.5	236.14583	17.44
2019	8	24	4	30	236	4.5	236.18750	17.14
2019	8	24	5	30	236	5.5	236.22917	17.03
2019	8	24	6	30	236	6.5	236.27083	18.38
2019	8	24	7	30	236	7.5	236.31250	20.84
2019	8	24	8	30	236	8.5	236.35417	23.38
2019	8	24	9	30	236	9.5	236.39583	25.64
2019	8	24	10	30	236	10.5	236.43750	28.01
2019	8	24	11	30	236	11.5	236.47917	29.96
2019	8	24	12	30	236	12.5	236.52083	31.57
2019	8	24	13	30	236	13.5	236.56250	32.64
2019	8	24	14	30	236	14.5	236.60417	33.15
2019	8	24	15	30	236	15.5	236.64583	33.45
2019	8	24	16	30	236	16.5	236.68750	32.88
2019	8	24	17	30	236	17.5	236.72917	31.39
2019	8	24	18	30	236	18.5	236.77083	27.93
2019	8	24	19	30	236	19.5	236.81250	25.75
2019	8	24	20	30	236	20.5	236.85417	23.33
2019	8	24	21	30	236	21.5	236.89583	21.73
2019	8	24	22	30	236	22.5	236.93750	20.76
2019	8	24	23	30	236	23.5	236.97917	19.78
2019	8	25	0	30	237	0.5	237.02083	20.27
2019	8	25	1	30	237	1.5	237.06250	18.64
2019	8	25	2	30	237	2.5	237.10417	18.26
2019	8	25	3	30	237	3.5	237.14583	17.97
2019	8	25	4	30	237	4.5	237.18750	17.84
2019	8	25	5	30	237	5.5	237.22917	17.82
2019	8	25	6	30	237	6.5	237.27083	19.82
2019	8	25	7	30	237	7.5	237.31250	23.22
2019	8	25	8	30	237	8.5	237.35417	26.36
2019	8	25	9	30	237	9.5	237.39583	28.52
2019	8	25	10	30	237	10.5	237.43750	30.71
2019	8	25	11	30	237	11.5	237.47917	32.68
2019	8	25	12	30	237	12.5	237.52083	34.67
2019	8	25	13	30	237	13.5	237.56250	35.73
2019	8	25	14	30	237	14.5	237.60417	36.15
2019	8	25	15	30	237	15.5	237.64583	35.91
2019	8	25	16	30	237	16.5	237.68750	35.15
2019	8	25	17	30	237	17.5	237.72917	33.42
2019	8	25	18	30	237	18.5	237.77083	29.92
2019	8	25	19	30	237	19.5	237.81250	26.86
2019	8	25	20	30	237	20.5	237.85417	25.20
2019	8	25	21	30	237	21.5	237.89583	23.23
2019	8	25	22	30	237	22.5	237.93750	21.95
2019	8	25	23	30	237	23.5	237.97917	20.23
2019	8	26	0	30	238	0.5	238.02083	19.30
2019	8	26	1	30	238	1.5	238.06250	18.44
2019	8	26	2	30	238	2.5	238.10417	17.96
2019	8	26	3	30	238	3.5	238.14583	17.04
2019	8	26	4	30	238	4.5	238.18750	16.75
2019	8	26	5	30	238	5.5	238.22917	16.39
2019	8	26	6	30	238	6.5	238.27083	18.89
2019	8	26	7	30	238	7.5	238.31250	22.56
2019	8	26	8	30	238	8.5	238.35417	24.70
2019	8	26	9	30	238	9.5	238.39583	27.49
2019	8	26	10	30	238	10.5	238.43750	30.14
2019	8	26	11	30	238	11.5	238.47917	32.55
2019	8	26	12	30	238	12.5	238.52083	34.59
